site_name,latitude,longitude,age_bin,age_mid,period_name,richness,shannon_H,evenness,openness,roc_chord
Spjällsjön,56.68361,14.59256,"[11500, 21500)",16500.0,Late Pleistocene,11.68421052631579,1.8410650239352098,0.7521341399290824,0.17235962643035999,0.3131832067756323
Stavsåkra,57.02417,14.81306,"[0, 1000)",500.0,Historical,13.3,1.8556328368450736,0.7217311813739637,0.2485892867359425,0.62863539562827
Stavsåkra,57.02417,14.81306,"[1000, 4000)",2500.0,Late Holocene,9.61111111111111,1.653304343892396,0.7361819311947267,0.06303094295524372,0.38541392565002136
Stavsåkra,57.02417,14.81306,"[4000, 8000)",6000.0,Mid Holocene,7.842105263157895,1.5381535446489663,0.7514681615974554,0.013652086064049555,0.4109825920305026
Stavsåkra,57.02417,14.81306,"[8000, 11500)",9750.0,Early Holocene,8.4,1.5681870943279885,0.7466133196363238,0.15191671481496077,0.4040655939814204
Stobydeltat,56.16667,13.83333,"[0, 1000)",500.0,Historical,13.0,2.049741850606936,0.8030144378550307,0.0694698074003976,0.22685216412091858
Stobydeltat,56.16667,13.83333,"[1000, 4000)",2500.0,Late Holocene,10.806451612903226,1.929740097444676,0.8165423668049898,0.04448483107115578,0.36058537770997984
Stobydeltat,56.16667,13.83333,"[4000, 8000)",6000.0,Mid Holocene,9.214285714285714,1.892332595241429,0.8548260197507129,0.012431624106341275,0.2813531812012354
Stobydeltat,56.16667,13.83333,"[8000, 11500)",9750.0,Early Holocene,9.066666666666666,1.6404278881753804,0.7493008938308263,0.04802556124500757,0.3161560583685287
Stobydeltat,56.16667,13.83333,"[11500, 21500)",16500.0,Late Pleistocene,17.0,2.062626877114357,0.7280167875255604,0.47058823529411753,0.9311259255053361
Stor-flen,60.3,14.58333,"[0, 1000)",500.0,Historical,7.857142857142857,1.4573976117808076,0.7221803450282431,0.028585136610829568,0.20847177641584985
Stor-flen,60.3,14.58333,"[1000, 4000)",2500.0,Late Holocene,6.478260869565218,1.3663127675446125,0.7346882672396582,0.0398997645013268,0.14234224672170823
Stor-flen,60.3,14.58333,"[4000, 8000)",6000.0,Mid Holocene,7.611111111111111,1.3877148874822849,0.6886208055618205,0.09456842926775956,0.15951242958408252
Stor-flen,60.3,14.58333,"[8000, 11500)",9750.0,Early Holocene,7.625,1.2178551955913548,0.6020169782466747,0.06353541027123152,0.17525952857482777
Storasjö,56.93333,15.26667,"[0, 1000)",500.0,Historical,12.444444444444445,1.8818773823689492,0.7489558127237453,0.2609018307272622,0.17425626043160192
Storasjö,56.93333,15.26667,"[1000, 4000)",2500.0,Late Holocene,9.785714285714286,1.7847309219576248,0.7904591058787052,0.14196240134764665,0.14367574442293413
Storasjö,56.93333,15.26667,"[4000, 8000)",6000.0,Mid Holocene,9.5,1.6257126637240795,0.7259779503044925,0.04451071866055693,0.0940204386158678
Storasjö,56.93333,15.26667,"[8000, 11500)",9750.0,Early Holocene,7.961538461538462,1.4058678318848528,0.6860686180056172,0.07960170887403589,0.10422535609746932
Storsandvatnet,63.4575,8.45444,"[0, 1000)",500.0,Historical,12.2,2.0175571846789837,0.8095597287436085,0.005224741059214383,0.17095507233804613
Storsandvatnet,63.4575,8.45444,"[1000, 4000)",2500.0,Late Holocene,11.166666666666666,1.7028202503257883,0.7076291231020985,0.0009353581085329814,0.12939935042334955
Storsandvatnet,63.4575,8.45444,"[4000, 8000)",6000.0,Mid Holocene,10.424242424242424,1.6480466472218556,0.7070109805251155,0.001426929257672911,0.12842443834814218
Storsandvatnet,63.4575,8.45444,"[8000, 11500)",9750.0,Early Holocene,13.620689655172415,1.8564891608390293,0.718104767841357,0.0379830928577655,0.2737251676497474
Storsandvatnet,63.4575,8.45444,"[11500, 21500)",16500.0,Late Pleistocene,18.666666666666668,2.5767087900603625,0.8818726865955947,0.0700561505755647,0.42918052794369793
Storsnasen,63.23333,12.41667,"[0, 1000)",500.0,Historical,9.88888888888889,1.772867024256441,0.7770987737061582,0.2522424505838617,0.23190185728259216
Storsnasen,63.23333,12.41667,"[1000, 4000)",2500.0,Late Holocene,10.0,1.7031908790221686,0.7415300920665889,0.17068570071283476,0.1701350011361112
Storsnasen,63.23333,12.41667,"[4000, 8000)",6000.0,Mid Holocene,8.923076923076923,1.642931688148119,0.7659237507962544,0.2546935129369224,0.18792808184579451
Storsnasen,63.23333,12.41667,"[8000, 11500)",9750.0,Early Holocene,6.3478260869565215,1.331671855779368,0.7299158905283051,0.3926464843128523,0.17956485313338763
Stuphallet,78.96056,11.66683,"[0, 1000)",500.0,Historical,7.785714285714286,0.7930302371091206,0.3816545348811111,0.9624614773285937,0.3010407302954835
Stuphallet,78.96056,11.66683,"[1000, 4000)",2500.0,Late Holocene,9.678571428571429,1.3001784828553151,0.5665076943808423,0.9091700423380754,0.2631724656401619
Stuphallet,78.96083,11.59694,"[0, 1000)",500.0,Historical,8.0,0.9971058170306937,0.4776412031136241,0.9721573526491812,0.7125199897850718
Stuphallet,78.96083,11.59694,"[1000, 4000)",2500.0,Late Holocene,8.465116279069768,1.131197524485408,0.5523416241407502,0.9279736394015248,0.3327866927487898
Stuphallet,78.96083,11.59694,"[4000, 8000)",6000.0,Mid Holocene,8.833333333333334,1.4639400031003384,0.6744973701563862,0.9514752410800079,0.34342165535085006
Suovalampi,69.603,28.83694,"[0, 1000)",500.0,Historical,6.333333333333333,0.9904719299234942,0.5431132712968363,0.037959593202951857,0.05058857457832645
Suovalampi,69.603,28.83694,"[1000, 4000)",2500.0,Late Holocene,6.636363636363637,1.042970972665914,0.554377228750719,0.0332499761751289,0.059576275301106964
Suovalampi,69.603,28.83694,"[4000, 8000)",6000.0,Mid Holocene,6.0,0.9899894106613161,0.5662717896063446,0.027826327713305763,0.12947518831356172
Suovalampi,69.603,28.83694,"[8000, 11500)",9750.0,Early Holocene,8.333333333333334,1.0769813420836103,0.5198620977134625,0.12036088705902685,0.180964310364633
Surusoo bog,58.52611,22.42306,"[0, 1000)",500.0,Historical,9.333333333333334,1.6526892542381588,0.7414023267599829,0.1526285149075075,0.07287420570798654
Surusoo bog,58.52611,22.42306,"[1000, 4000)",2500.0,Late Holocene,9.9375,1.8811674142831207,0.8220498892117996,0.05142819178926431,0.07433589666417603
Surusoo bog,58.52611,22.42306,"[4000, 8000)",6000.0,Mid Holocene,10.818181818181818,1.968802508728623,0.8314268492671165,0.07086317201098169,0.05774386119271615
Surusoo bog,58.52611,22.42306,"[8000, 11500)",9750.0,Early Holocene,9.8125,1.6577308605271484,0.7358582677285027,0.06657152440822407,0.05395886746828587
Svanåvatnet,66.41667,14.05,"[0, 1000)",500.0,Historical,15.0,1.9720284821246215,0.7342409923892806,0.0010905125408942203,0.18160752722994578
Svanåvatnet,66.41667,14.05,"[1000, 4000)",2500.0,Late Holocene,12.7,1.8825083397900872,0.7455128148809678,0.0012635235548900084,0.17081657146964258
Svanåvatnet,66.41667,14.05,"[4000, 8000)",6000.0,Mid Holocene,10.93939393939394,1.719115280090123,0.7267601692130382,0.0011843837003208625,0.14324490385566502
Svanåvatnet,66.41667,14.05,"[8000, 11500)",9750.0,Early Holocene,11.0,1.6032751462099586,0.6779051600705696,0.0048938188314517055,0.16405946812024264
Svartvatnet,63.35139,8.87778,"[0, 1000)",500.0,Historical,15.5,2.0859935570830848,0.7676935397903225,0.003891416861834638,0.18682925000302578
Svartvatnet,63.35139,8.87778,"[1000, 4000)",2500.0,Late Holocene,11.176470588235293,1.7378966741262172,0.729201895861559,0.001446019580528551,0.13966407583717197
Svartvatnet,63.35139,8.87778,"[4000, 8000)",6000.0,Mid Holocene,11.272727272727273,1.8280608931379816,0.7610544941627839,0.0007659256683157291,0.162239634823709
Svartvatnet,63.35139,8.87778,"[8000, 11500)",9750.0,Early Holocene,14.285714285714286,1.9830171771280196,0.7521892747948473,0.09594087307904225,0.33195924503940644
Svartvatnet,63.35139,8.87778,"[11500, 21500)",16500.0,Late Pleistocene,21.0,2.5168234040617183,0.829425108585537,0.3004723010265663,0.4238475032053617
Svencele Bog,55.49528,21.29222,"[1000, 4000)",2500.0,Late Holocene,12.944444444444445,2.05387755903638,0.8060287385637799,0.24717669507184375,0.25439292607610253
Svencele Bog,55.49528,21.29222,"[4000, 8000)",6000.0,Mid Holocene,12.151515151515152,2.028210741640799,0.8220973890051506,0.14191446857273235,0.26676510395815733
Syrjälänsuo,61.21667,28.11667,"[0, 1000)",500.0,Historical,8.181818181818182,1.3632434165598033,0.6562837921200511,0.04273368703171611,0.21010221509741228
Syrjälänsuo,61.21667,28.11667,"[1000, 4000)",2500.0,Late Holocene,7.777777777777778,1.3639632332456602,0.6863222195010721,0.025580483653628694,0.0946288883785754
Syrjälänsuo,61.21667,28.11667,"[4000, 8000)",6000.0,Mid Holocene,7.628571428571429,1.3054716069763321,0.6524628386361397,0.019059160881663484,0.09371284930399404
Syrjälänsuo,61.21667,28.11667,"[8000, 11500)",9750.0,Early Holocene,8.764705882352942,1.3483146055792712,0.63130708802178,0.11397076653373227,0.14704192566348712
Särkikangas,65.91702,29.18661,"[0, 1000)",500.0,Historical,8.0,1.8189085965502962,0.8796429813955137,0.34764333243878187,0.1451158267599588
Särkikangas,65.91702,29.18661,"[1000, 4000)",2500.0,Late Holocene,7.7272727272727275,1.7651238430211074,0.8689539141605397,0.364734368523385,0.30896243608566715
Särkikangas,65.91702,29.18661,"[4000, 8000)",6000.0,Mid Holocene,5.666666666666667,1.0608746710080248,0.6107495016741197,0.12874926918052798,0.15903121465422
Søre Salatberget,79.74,10.80421,"[0, 1000)",500.0,Historical,1.946808510638298,0.10519184303496361,0.15457175232276602,0.9997984051916874,0.008009213025808018
Thorsberger Moor,54.64245,9.77247,"[0, 1000)",500.0,Historical,15.4,2.45890335088374,0.9015793772045566,0.01263322664016576,0.41700780280774996
Thorsberger Moor,54.64245,9.77247,"[1000, 4000)",2500.0,Late Holocene,14.707692307692307,2.3622196341126704,0.8812460506503444,0.018765107503959003,0.318602687550295
Thorsberger Moor,54.64245,9.77247,"[4000, 8000)",6000.0,Mid Holocene,11.05,2.0640176889446353,0.8631940583225465,0.004085286326765273,0.24134759107075432
Thorsberger Moor,54.64245,9.77247,"[8000, 11500)",9750.0,Early Holocene,11.857142857142858,1.8040067307299115,0.7419776750764652,0.06792093273192167,0.31227796361876503
Tiåvatnet,63.05972,9.41694,"[0, 1000)",500.0,Historical,13.5,2.1163927915057323,0.8197226047893487,0.004827711461892134,0.1643092429246873
Tiåvatnet,63.05972,9.41694,"[1000, 4000)",2500.0,Late Holocene,13.538461538461538,1.9869714071080755,0.7673702820003657,0.0014953749271486433,0.1551181118866409
Tiåvatnet,63.05972,9.41694,"[4000, 8000)",6000.0,Mid Holocene,12.481481481481481,1.7767674765029218,0.7124197249933394,0.0005632619695786759,0.15278599699865417
Tiåvatnet,63.05972,9.41694,"[8000, 11500)",9750.0,Early Holocene,12.0,1.769617267825896,0.718052331016643,0.04329653904995859,0.39586828778950084
Tondi,59.43194,24.89246,"[0, 1000)",500.0,Historical,11.0,1.8697721992603316,0.7797555716761084,0.08233296879371296,0.7870150927972035
Tondi,59.43194,24.89246,"[1000, 4000)",2500.0,Late Holocene,11.027777777777779,1.8515960757148424,0.7738358052945992,0.04312034018677048,0.3732343535603049
Tondi,59.43194,24.89246,"[4000, 8000)",6000.0,Mid Holocene,9.35,1.4662761682408583,0.6814813941383069,0.03598303692745606,0.26864683057038696
Toppeladugärd,55.60223,13.36716,"[8000, 11500)",9750.0,Early Holocene,11.34375,1.9955228293057017,0.8263374475688544,0.24972833563556193,0.27284107042212835
Toppeladugärd,55.60223,13.36716,"[11500, 21500)",16500.0,Late Pleistocene,13.5,2.07069338063816,0.7980944768016704,0.2624023602553856,0.33380310190241624
Toskaljarvi,69.2,21.46667,"[0, 1000)",500.0,Historical,9.947368421052632,1.695006996418321,0.7429195928404728,0.008535042917549241,0.18800718563440633
Toskaljarvi,69.2,21.46667,"[1000, 4000)",2500.0,Late Holocene,8.4,1.2831747930935986,0.6051907515719044,0.006382011892804135,0.12304212651368562
Toskaljarvi,69.2,21.46667,"[4000, 8000)",6000.0,Mid Holocene,6.194805194805195,1.003529211491211,0.5567478096264638,0.0038765483790601505,0.12454121598475558
Toskaljarvi,69.2,21.46667,"[8000, 11500)",9750.0,Early Holocene,7.1,1.2106748852043105,0.6241263532181279,0.004035596732284848,0.19719677681759235
Trettetjørn,60.71667,7.0,"[0, 1000)",500.0,Historical,19.166666666666668,2.55592007441518,0.869753979211517,0.5388128292605493,0.3431308185147978
Trettetjørn,60.71667,7.0,"[1000, 4000)",2500.0,Late Holocene,19.941176470588236,2.4537152169591017,0.8208315921469718,0.3519920578064327,0.2526573584455018
Trettetjørn,60.71667,7.0,"[4000, 8000)",6000.0,Mid Holocene,16.454545454545453,2.0342508951770815,0.729084071741079,0.0838914095656224,0.17918000013954355
Trettetjørn,60.71667,7.0,"[8000, 11500)",9750.0,Early Holocene,13.285714285714286,1.7040301359011294,0.6612200305848633,0.13152362932547515,0.19889377314397202
Trondheimsfjord,63.47717,10.19417,"[4000, 8000)",6000.0,Mid Holocene,9.0,1.0928101439031686,0.5021199985596371,0.05912513620224686,0.15699831017330226
Trondheimsfjord,63.47717,10.19417,"[8000, 11500)",9750.0,Early Holocene,9.0,1.0292775910498646,0.47190000494520334,0.07105704240183508,0.08871733883417135
Trygåsen (II),61.76667,13.33333,"[0, 1000)",500.0,Historical,7.411764705882353,1.5140130900774667,0.7588517638889053,0.3287408671148154,0.17499164787884255
Trygåsen (II),61.76667,13.33333,"[1000, 4000)",2500.0,Late Holocene,7.823529411764706,1.5034048102789612,0.7389695317867208,0.15174255543537787,0.1745899485157959
Trygåsen (II),61.76667,13.33333,"[4000, 8000)",6000.0,Mid Holocene,8.0,1.2887360334896587,0.6231471444247192,0.06030848456752948,0.0868181058853913
Trygåsen (II),61.76667,13.33333,"[8000, 11500)",9750.0,Early Holocene,7.5,1.2671756749006917,0.6293003462679847,0.02177186242129445,0.09875537094192352
Trälhultet,56.8,12.9,"[0, 1000)",500.0,Historical,11.458333333333334,1.9816014722308608,0.8174704930157067,0.04950028678304322,0.2979054519470759
Trälhultet,56.8,12.9,"[1000, 4000)",2500.0,Late Holocene,9.083333333333334,1.7262386292468375,0.7895268949077989,0.0048209328579609185,0.22081013971312657
Tullerinsuo,61.3398,21.95107,"[0, 1000)",500.0,Historical,7.142857142857143,1.5825221301051262,0.8067964151722501,0.13506810483629508,0.27868646033937594
Tullerinsuo,61.3398,21.95107,"[1000, 4000)",2500.0,Late Holocene,7.886792452830188,1.6536802720480432,0.815375380479217,0.13016685679250098,0.40576356313227707
Tytuvenu Tyrelis,55.58333,23.3,"[0, 1000)",500.0,Historical,14.333333333333334,1.909256699717177,0.7169732550522175,0.0847273443449289,0.1836214148708013
Tytuvenu Tyrelis,55.58333,23.3,"[1000, 4000)",2500.0,Late Holocene,9.555555555555555,1.5140654685650625,0.6792131301038158,0.03250043837024483,0.16733322665085526
Tytuvenu Tyrelis,55.58333,23.3,"[4000, 8000)",6000.0,Mid Holocene,10.4,1.7372723803615107,0.7453749243056809,0.011132745794193337,0.40900943396229045
Tytuvenu Tyrelis,55.58333,23.3,"[8000, 11500)",9750.0,Early Holocene,9.166666666666666,1.5245970145530592,0.6906252140446824,0.026570998161161766,0.2418400947608144
Tytuvenu Tyrelis,55.58333,23.3,"[11500, 21500)",16500.0,Late Pleistocene,9.714285714285714,1.3633753752616253,0.608888129089921,0.049227991724464584,0.2928119215201068
Uddared,56.51667,13.25,"[0, 1000)",500.0,Historical,14.210526315789474,2.2337095275857437,0.8459669849703574,0.3816801108619625,0.4323505500694857
Uddared,56.51667,13.25,"[1000, 4000)",2500.0,Late Holocene,11.128205128205128,1.812154274404155,0.7551471767251562,0.09796108363543157,0.3222038724945725
Uddared,56.51667,13.25,"[4000, 8000)",6000.0,Mid Holocene,10.909090909090908,1.873618183491279,0.7890882402183697,0.0361712210762483,0.21813995300639763
Udriku Suurjärv,59.37186,25.93154,"[8000, 11500)",9750.0,Early Holocene,13.0,1.9892897887140903,0.7768918597595776,0.28826079605755667,0.4335180244305701
Udriku Suurjärv,59.37186,25.93154,"[11500, 21500)",16500.0,Late Pleistocene,15.714285714285714,2.2655220576691297,0.8259164292918137,0.5439468309500893,0.3550477309435089
Utsira,59.31667,4.86667,"[8000, 11500)",9750.0,Early Holocene,16.185185185185187,2.3599061443055582,0.8493708480885039,0.5670263785330748,0.1918737744859618
Utsira,59.31667,4.86667,"[11500, 21500)",16500.0,Late Pleistocene,14.59375,2.1203985954980973,0.7964616702250265,0.5175360862528235,0.17862075711235356
Vasikkasuo,64.67355,27.8601,"[0, 1000)",500.0,Historical,7.181818181818182,1.4749297551547698,0.7548670994381864,0.11911531821997946,0.18866180201486082
Vasikkasuo,64.67355,27.8601,"[1000, 4000)",2500.0,Late Holocene,6.788461538461538,1.4079112195855183,0.7415690271025466,0.06363651615335417,0.23162740512653188
Vasikkasuo,64.67355,27.8601,"[4000, 8000)",6000.0,Mid Holocene,7.351351351351352,1.3131423333532712,0.6655734354678144,0.05794719786987883,0.1202312932673566
Vasikkasuo,64.67355,27.8601,"[8000, 11500)",9750.0,Early Holocene,6.25,1.0960127884984792,0.6036719209002545,0.5231601006418131,0.2090178178130853
Vedruka,58.33007,22.06158,"[0, 1000)",500.0,Historical,12.444444444444445,1.9021098504851908,0.756942391484574,0.05011905025963655,0.3634932610425226
Vedruka,58.33007,22.06158,"[1000, 4000)",2500.0,Late Holocene,12.738095238095237,2.165383596269218,0.8538992736819322,0.12874387969096304,0.3243043302385019
Vedruka,58.33007,22.06158,"[4000, 8000)",6000.0,Mid Holocene,11.166666666666666,2.0116632421483835,0.8376035156248416,0.11340643810761791,0.2550719941124091
Velise,58.75667,24.46028,"[1000, 4000)",2500.0,Late Holocene,10.777777777777779,1.8989920441024368,0.7999886916929044,0.07115711926620022,0.47580985164551953
Velise,58.75667,24.46028,"[4000, 8000)",6000.0,Mid Holocene,10.962962962962964,1.9430620974183272,0.8143004623940675,0.07564998521485412,0.25782366675307
Velise,58.75667,24.46028,"[8000, 11500)",9750.0,Early Holocene,8.409090909090908,1.6942399615137924,0.8046103292784768,0.41989231405867017,0.2705607598455531
Vestre Øykjamyrtjørn,59.81667,6.0,"[0, 1000)",500.0,Historical,17.058823529411764,2.26195549964795,0.7996225393900563,0.1904194094886138,0.1961991043053596
Vestre Øykjamyrtjørn,59.81667,6.0,"[1000, 4000)",2500.0,Late Holocene,16.04,2.137346643447866,0.772963451872874,0.11130956014474368,0.1677252885848558
Vestre Øykjamyrtjørn,59.81667,6.0,"[4000, 8000)",6000.0,Mid Holocene,14.0,1.9936989872613724,0.7561433989981344,0.07045384672628158,0.1812086675366861
Vestre Øykjamyrtjørn,59.81667,6.0,"[8000, 11500)",9750.0,Early Holocene,17.526315789473685,2.2116977090232606,0.7756723490248779,0.3961291665974215,0.25966874013844177
Viitna Linajärv,59.45139,26.01389,"[0, 1000)",500.0,Historical,8.95,1.501053200094287,0.7001840372025269,0.044170583893906365,0.257115341625366
Viitna Linajärv,59.45139,26.01389,"[1000, 4000)",2500.0,Late Holocene,9.5625,1.7715912302190338,0.7907478253926485,0.021399306041545895,0.46938820460237207
Viitna Linajärv,59.45139,26.01389,"[4000, 8000)",6000.0,Mid Holocene,8.482758620689655,1.7429025044668263,0.8275206767684421,0.014446941566155778,0.36759311915876247
Viitna Linajärv,59.45139,26.01389,"[8000, 11500)",9750.0,Early Holocene,5.653846153846154,1.152376203628497,0.7274397507750329,0.032869077903087476,0.3019365788721593
Viitna Pikkjärv,59.44639,26.01056,"[0, 1000)",500.0,Historical,12.0,1.8114716654962868,0.7332847676605455,0.06347776022533141,0.12437038643198757
Viitna Pikkjärv,59.44639,26.01056,"[1000, 4000)",2500.0,Late Holocene,10.5,1.9263533504678108,0.8220653838700283,0.025575380511944683,0.1410774051317586
Viitna Pikkjärv,59.44639,26.01056,"[4000, 8000)",6000.0,Mid Holocene,9.933333333333334,1.9411826647808936,0.8494194298766439,0.019367009690877398,0.11977025687677442
Viitna Pikkjärv,59.44639,26.01056,"[8000, 11500)",9750.0,Early Holocene,7.933333333333334,1.4914083704227206,0.7276538400745733,0.05065457707897778,0.13395700589806156
Viki Mire,56.51722,22.91472,"[0, 1000)",500.0,Historical,11.333333333333334,1.952340539677653,0.813364625918402,0.1591555655013379,0.6418397842665224
Viki Mire,56.51722,22.91472,"[1000, 4000)",2500.0,Late Holocene,10.666666666666666,1.919484102576939,0.8123783469458987,0.14062680317594875,0.5117644869732355
Viki Mire,56.51722,22.91472,"[4000, 8000)",6000.0,Mid Holocene,10.1,1.9845250420679563,0.8624474307292894,0.1283112447414752,0.4122066118763265
Viki Mire,56.51722,22.91472,"[8000, 11500)",9750.0,Early Holocene,7.769230769230769,1.2192368919531313,0.6072424774308594,0.08083830131486516,0.2312305290988928
Vingölen,57.13371,15.93773,"[8000, 11500)",9750.0,Early Holocene,10.09375,1.7027130442455822,0.7408198752140828,0.20432859866808242,0.18108413682129826
Vishnevskoe Lake,60.50222,29.51694,"[0, 1000)",500.0,Historical,8.2,1.1347394447451935,0.5403924391992343,0.32246031746031745,0.5305969985145472
Vishnevskoe Lake,60.50222,29.51694,"[1000, 4000)",2500.0,Late Holocene,8.517241379310345,1.3912429421353039,0.6540515310937786,0.13531205718070666,0.7760298273074275
Vishnevskoe Lake,60.50222,29.51694,"[4000, 8000)",6000.0,Mid Holocene,9.68421052631579,1.5239027271741716,0.6717709287077194,0.09555056079086875,0.8706299884548527
Vishnevskoe Lake,60.50222,29.51694,"[8000, 11500)",9750.0,Early Holocene,9.704545454545455,1.6678442306508308,0.7388224987843297,0.26424154159457186,0.2185591010079736
Vishnevskoe Lake,60.50222,29.51694,"[11500, 21500)",16500.0,Late Pleistocene,14.333333333333334,2.307266985540391,0.8677249145236864,0.380831778192482,0.21839076966824134
Vuolep Allasasjaure,68.16667,18.16667,"[0, 1000)",500.0,Historical,11.875,1.690313996852725,0.6856499352111228,0.36856962142977046,0.1422433730310712
Vuolep Allasasjaure,68.16667,18.16667,"[1000, 4000)",2500.0,Late Holocene,12.28,1.7741693922520212,0.7103392749289256,0.2836316323605651,0.15150794673407275
Vuolep Allasasjaure,68.16667,18.16667,"[4000, 8000)",6000.0,Mid Holocene,11.583333333333334,1.6554913573572148,0.677084060050841,0.14728391455161918,0.11321504629110492
Vuolep Allasasjaure,68.16667,18.16667,"[8000, 11500)",9750.0,Early Holocene,8.3,1.3180885043841886,0.6302794138306891,0.08392747198827999,0.09790743729288776
Vuoskkujávri,68.34556,19.1,"[0, 1000)",500.0,Historical,11.8,1.7029871058599853,0.6912231015119696,0.0734579403305066,0.08568630943204764
Vuoskkujávri,68.34556,19.1,"[1000, 4000)",2500.0,Late Holocene,11.238095238095237,1.5045730286961934,0.6260637648141454,0.03596103220528964,0.08186065656763857
Vuoskkujávri,68.34556,19.1,"[4000, 8000)",6000.0,Mid Holocene,7.821428571428571,1.2990142179425674,0.637309540018515,0.03255816669143972,0.10731907974514195
Vuoskkujávri,68.34556,19.1,"[8000, 11500)",9750.0,Early Holocene,11.0,1.4697169828663128,0.6120006480616517,0.09540473656922491,0.10709963663604496
Väike Juusa,58.05917,26.51722,"[0, 1000)",500.0,Historical,9.8,1.74855898901034,0.7697679972041852,0.11393930234433333,0.20726604631662685
Väike Juusa,58.05917,26.51722,"[1000, 4000)",2500.0,Late Holocene,9.782608695652174,1.6795629212920091,0.740389455888333,0.02051556581530454,0.17393650124877907
Väike Juusa,58.05917,26.51722,"[4000, 8000)",6000.0,Mid Holocene,9.538461538461538,1.928451111875989,0.8586032626523301,0.010545527703483236,0.21387664376502008
Väike Juusa,58.05917,26.51722,"[8000, 11500)",9750.0,Early Holocene,7.2,1.238294974738327,0.6520480984581171,0.12959387645443193,0.3019206095096806
Värsjö Utmark,56.31667,13.43333,"[0, 1000)",500.0,Historical,12.909090909090908,1.9140099360333542,0.754166713590286,0.13634359602688986,0.2276191814620791
Värsjö Utmark,56.31667,13.43333,"[1000, 4000)",2500.0,Late Holocene,11.5,1.8229448311123744,0.748470795727156,0.051366925001644755,0.17892268927176802
Västragylet,56.35,14.88333,"[0, 1000)",500.0,Historical,12.7,2.015194500162392,0.7994612966862851,0.019229903559092282,0.2510829069601166
Västragylet,56.35,14.88333,"[1000, 4000)",2500.0,Late Holocene,11.307692307692308,1.8467346221060739,0.7644440325465862,0.009852166963490758,0.1958776713378474
Västragylet,56.35,14.88333,"[4000, 8000)",6000.0,Mid Holocene,9.736842105263158,1.8541214468130993,0.8166415499643983,0.004843141985360931,0.1976632605911042
Vôhma Mire,58.5205,25.42171,"[0, 1000)",500.0,Historical,9.25,1.5466706654833835,0.7091645687221693,0.02084054852544296,0.061099531117707405
Vôhma Mire,58.5205,25.42171,"[1000, 4000)",2500.0,Late Holocene,9.391304347826088,1.7381981829070126,0.7786053947264335,0.013267948118135205,0.24232959985551702
Vôhma Mire,58.5205,25.42171,"[4000, 8000)",6000.0,Mid Holocene,9.217391304347826,1.7762437837669218,0.8040647043142599,0.029435209514468846,0.2031523179095366
Ylimysneva,62.13333,22.86667,"[0, 1000)",500.0,Historical,9.583333333333334,1.5092733945016548,0.6783311041050086,0.07979317743133553,0.28071071952748566
Ylimysneva,62.13333,22.86667,"[1000, 4000)",2500.0,Late Holocene,8.0,1.3708902266574088,0.6674635863856895,0.03386430708641466,0.14846273267288898
Ylimysneva,62.13333,22.86667,"[4000, 8000)",6000.0,Mid Holocene,8.85,1.4553627473226427,0.6733236871308131,0.06335382536954717,0.15918877064974504
Ylimysneva,62.13333,22.86667,"[8000, 11500)",9750.0,Early Holocene,11.75,1.7094205730171042,0.7088143528050697,0.42203683844154816,0.3573237550790943
Zilai bog,57.92139,24.54556,"[0, 1000)",500.0,Historical,11.866666666666667,1.9633771171997696,0.7952604842587071,0.07753428009814817,0.29939415177863504
Zilai bog,57.92139,24.54556,"[1000, 4000)",2500.0,Late Holocene,11.285714285714286,2.021540360533512,0.8433951778001846,0.1404487243049663,0.38019903320192167
Zilai bog,57.92139,24.54556,"[4000, 8000)",6000.0,Mid Holocene,10.0,1.968631510038055,0.866736037756108,0.17041294323538536,0.5097011451102557
Åkerhultagöl [Tomtabaken],57.48333,14.46667,"[4000, 8000)",6000.0,Mid Holocene,9.571428571428571,1.675261299835091,0.7443125987104918,0.04404681269064519,0.14151302325316462
Åkerhultagöl [Tomtabaken],57.48333,14.46667,"[8000, 11500)",9750.0,Early Holocene,9.88888888888889,1.769906972592625,0.7734309453611675,0.3791246108034104,0.20082677777338556
Åkerhultagöl [Tomtabaken],57.48333,14.46667,"[11500, 21500)",16500.0,Late Pleistocene,11.666666666666666,1.9092523755056605,0.7824222278389463,0.3882710232845953,0.2760673376104194
Åntu Sinijarv,59.0608,26.24178,"[0, 1000)",500.0,Historical,12.333333333333334,1.9366291594120042,0.7707844585539992,0.18014231693366703,0.27366811704191063
Åntu Sinijarv,59.0608,26.24178,"[1000, 4000)",2500.0,Late Holocene,10.363636363636363,1.688791140883726,0.7252488896455936,0.05636404837951508,0.2521097391250061
Åntu Sinijarv,59.0608,26.24178,"[4000, 8000)",6000.0,Mid Holocene,11.08695652173913,2.0133412819135144,0.8390510787258877,0.04212796755906452,0.25042900676331736
Åntu Sinijarv,59.0608,26.24178,"[8000, 11500)",9750.0,Early Holocene,8.066666666666666,1.3116479740410198,0.6321434945204907,0.08061845438850004,0.1711276971612404
Åntu Sinijarv,59.0608,26.24178,"[11500, 21500)",16500.0,Late Pleistocene,8.5,1.785481088050427,0.83512251611718,0.49813238011085226,0.27092018482732516
